confidence,source,em,f1,bert
0.95,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.75,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.75,Astro-QA_Judgement,0.0,0.0,0.7059110403060913
0.85,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.75,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.7,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.55,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.1,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.5,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.55,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.9,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,0.0,0.0,0.7042450904846191
0.7,GlobalMedQA_EN,0.0,0.5,0.5383689999580383
0.7,GlobalMedQA_EN,0.0,0.28571428571428575,0.8036105036735535
0.7,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.6,GlobalMedQA_EN,0.0,0.6666666666666666,0.6681663393974304
0.6,GlobalMedQA_EN,0.0,0.6666666666666666,0.9397194981575012
0.4,TORQUE,0.0,0.0,0.29723018407821655
0.1,TORQUE,0.0,0.0,0.46555906534194946
0.55,HotpotQA,1.0,1.0,1.0
3.0,HotpotQA,0.0,0.0,0.31206008791923523
0.7,HotpotQA,1.0,1.0,1.0000001192092896
0.85,HotpotQA,0.0,0.0,0.46764349937438965
0.0,HotpotQA,0.0,0.0,0.4125383198261261
0.95,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.75,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.5,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.25,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.9,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.55,GlobalMedQA_EN,1.0,1.0,0.9999996423721313
0.85,GlobalMedQA_EN,0.0,0.0,0.664214015007019
0.75,GlobalMedQA_EN,1.0,1.0,0.9999998211860657
0.45,TORQUE,0.0,0.0,0.7005250453948975
0.7,TORQUE,0.0,0.5,0.5300077199935913
0.9,TORQUE,0.0,0.0,0.6381778120994568
0.7,HotpotQA,0.0,0.0,0.543936550617218
0.9,HotpotQA,0.0,0.0,0.5568224787712097
0.2,HotpotQA,0.0,0.0,0.48530328273773193
0.1,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.45,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.4,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.05,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.0,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.4,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.45,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.2,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.6,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.4,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.56,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.3,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.5,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.72,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.15,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.75,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.75,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,0.0,0.0,0.7932290434837341
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.42,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.15,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.3,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.45,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.7,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.7,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.6,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.6,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
1.0,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.7,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.45,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.6,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.6,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.99,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.35,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.05,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.4,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.75,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.92,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.72,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
1.0,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.7,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.5,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.4,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.45,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.4,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.12,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.7,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.75,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.3,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.7,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.5,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.15,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.85,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.22,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.18,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.75,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.75,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.05,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.75,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.1,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.43,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.3,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.92,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.55,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.92,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.92,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.05,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.3,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.45,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.45,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.55,Astro-QA_Judgement,0.0,0.0,0.7059105634689331
0.85,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.45,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.6,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.95,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.9,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.2,Astro-QA_Judgement,0.0,0.0,0.7059110403060913
0.45,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.45,Astro-QA_Judgement,0.0,0.0,0.7598842978477478
0.95,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.55,Astro-QA_Judgement,0.0,0.0,0.7059110403060913
0.99,Astro-QA_Judgement,1.0,1.0,0.8906393647193909
0.95,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.35,Astro-QA_Judgement,0.0,0.0,0.7932295799255371
0.95,Astro-QA_Judgement,1.0,1.0,0.9506584405899048
0.4,Astro-QA_Judgement,0.0,0.0,0.7059110403060913
0.95,Astro-QA_Subjective,0.0,0.16,0.5984320044517517
0.95,Astro-QA_Subjective,0.0,0.1276595744680851,0.4435194730758667
0.05,Astro-QA_Subjective,0.0,0.05405405405405406,0.5191279649734497
0.8,Astro-QA_Subjective,0.0,0.0,0.43006259202957153
0.6,Astro-QA_Subjective,0.0,0.0,0.3925565779209137
0.75,Astro-QA_Subjective,0.0,0.06779661016949151,0.3912307322025299
0.55,Astro-QA_Subjective,0.0,0.0,0.48427560925483704
0.85,Astro-QA_Subjective,0.0,0.018691588785046728,0.41146034002304077
0.6,Astro-QA_Subjective,0.0,0.035398230088495575,0.46919164061546326
0.45,Astro-QA_Subjective,0.0,0.023255813953488372,0.45142391324043274
0.95,Astro-QA_Subjective,0.0,0.0,0.260126531124115
0.25,Astro-QA_Subjective,0.0,0.05,0.4723236560821533
0.95,Astro-QA_Subjective,0.0,0.04347826086956522,0.38854488730430603
0.7,Astro-QA_Subjective,0.0,0.13636363636363635,0.621408224105835
0.95,Astro-QA_Subjective,0.0,0.02631578947368421,0.3460842967033386
0.95,Astro-QA_Subjective,0.0,0.144,0.5614230036735535
0.85,Astro-QA_Subjective,0.0,0.0,0.42322033643722534
0.85,Astro-QA_Subjective,0.0,0.052631578947368425,0.5125502943992615
0.9,Astro-QA_Subjective,0.0,0.04060913705583756,0.4261443614959717
0.7,Astro-QA_Subjective,0.0,0.020202020202020204,0.4046451151371002
0.7,Astro-QA_Subjective,0.0,0.05333333333333334,0.5543166995048523
0.95,Astro-QA_Subjective,0.0,0.042553191489361694,0.35708633065223694
0.95,Astro-QA_Subjective,0.0,0.01785714285714286,0.4622064530849457
0.55,Astro-QA_Subjective,0.0,0.016129032258064516,0.39001715183258057
0.85,Astro-QA_Subjective,0.0,0.08333333333333334,0.6294811964035034
0.95,Astro-QA_Subjective,0.0,0.03333333333333333,0.5147936344146729
0.95,Astro-QA_Subjective,0.0,0.03278688524590164,0.3732950687408447
0.9,Astro-QA_Subjective,0.0,0.013245033112582783,0.3734143376350403
0.92,Astro-QA_Subjective,0.0,0.06896551724137931,0.5383882522583008
0.85,Astro-QA_Subjective,0.0,0.0392156862745098,0.3657285273075104
0.95,Astro-QA_Subjective,0.0,0.02197802197802198,0.30075910687446594
0.57,Astro-QA_Subjective,0.0,0.0,0.4779874086380005
0.73,Astro-QA_Subjective,0.0,0.0,0.4987735152244568
0.58,Astro-QA_Subjective,0.0,0.026845637583892617,0.44834983348846436
0.95,Astro-QA_Subjective,0.0,0.10576923076923077,0.5661437511444092
0.45,Astro-QA_Subjective,0.0,0.07547169811320754,0.4667121469974518
0.85,Astro-QA_Subjective,0.0,0.052631578947368425,0.3306620419025421
0.7,Astro-QA_Subjective,0.0,0.017699115044247787,0.2996797561645508
0.45,Astro-QA_Subjective,0.0,0.0234375,0.46994030475616455
0.7,Astro-QA_Subjective,0.0,0.058536585365853655,0.49377140402793884
0.7,Astro-QA_Subjective,0.0,0.07228915662650602,0.40501177310943604
0.95,Astro-QA_Subjective,0.0,0.014705882352941178,0.3764744699001312
0.55,Astro-QA_Subjective,0.0,0.03225806451612903,0.5086520314216614
0.5,Astro-QA_Subjective,0.0,0.013157894736842105,0.4021475613117218
0.7,Astro-QA_Subjective,0.0,0.0,0.33876630663871765
0.55,Astro-QA_Subjective,0.0,0.0,0.26737940311431885
0.6,Astro-QA_Subjective,0.0,0.0425531914893617,0.4527936577796936
0.9,Astro-QA_Subjective,0.0,0.14583333333333331,0.5089986324310303
0.7,Astro-QA_Subjective,0.0,0.021978021978021976,0.36589813232421875
0.85,Astro-QA_Subjective,0.0,0.029411764705882353,0.41222772002220154
0.9,Astro-QA_Subjective,0.0,0.03076923076923077,0.384672075510025
0.95,Astro-QA_Subjective,0.0,0.029411764705882353,0.4096897840499878
0.85,Astro-QA_Subjective,0.0,0.04166666666666667,0.4680327773094177
0.95,Astro-QA_Subjective,0.0,0.0,0.4177646040916443
0.55,Astro-QA_Subjective,0.0,0.0,0.40496015548706055
0.6,Astro-QA_Subjective,0.0,0.1,0.5054903626441956
0.7,Astro-QA_Subjective,0.0,0.06349206349206349,0.41637253761291504
0.85,Astro-QA_Subjective,0.0,0.018018018018018018,0.4049815833568573
0.75,Astro-QA_Subjective,0.0,0.0,0.5444357395172119
0.95,Astro-QA_Subjective,0.0,0.06185567010309278,0.3898504376411438
0.95,Astro-QA_Subjective,0.0,0.0,0.3434171676635742
0.75,Astro-QA_Subjective,0.0,0.03389830508474576,0.49377432465553284
0.95,Astro-QA_Subjective,0.0,0.020202020202020204,0.34603968262672424
0.5,Astro-QA_Subjective,0.0,0.09090909090909091,0.5306895971298218
0.85,Astro-QA_Subjective,0.0,0.027586206896551724,0.36067435145378113
1.0,Astro-QA_Subjective,0.0,0.03738317757009346,0.3027333617210388
0.85,Astro-QA_Subjective,0.0,0.1621621621621622,0.42944735288619995
0.55,Astro-QA_Subjective,0.0,0.059701492537313446,0.41458719968795776
0.45,Astro-QA_Subjective,0.0,0.013071895424836602,0.4293462932109833
0.95,Astro-QA_Subjective,0.0,0.0,0.37754806876182556
0.25,Astro-QA_Subjective,0.0,0.07692307692307691,0.5723714828491211
0.96,Astro-QA_Subjective,0.0,0.02857142857142857,0.41185110807418823
0.85,Astro-QA_Subjective,0.0,0.06382978723404255,0.5503747463226318
0.55,Astro-QA_Subjective,0.0,0.0,0.413286954164505
0.85,Astro-QA_Subjective,0.0,0.05633802816901409,0.5048976540565491
0.85,Astro-QA_Subjective,0.0,0.013937282229965157,0.33782580494880676
0.95,Astro-QA_Subjective,0.0,0.01639344262295082,0.2939321994781494
0.9,Astro-QA_Subjective,0.0,0.0,0.362464040517807
0.85,Astro-QA_Subjective,0.0,0.006430868167202573,0.3852275609970093
0.5,Astro-QA_Subjective,0.0,0.16666666666666666,0.549789309501648
0.75,Astro-QA_Subjective,0.0,0.03125,0.43308767676353455
0.95,Astro-QA_Subjective,0.0,0.022727272727272724,0.4493587911128998
0.85,Astro-QA_Subjective,0.0,0.030303030303030304,0.4416555166244507
0.15,Astro-QA_Subjective,0.0,0.047619047619047616,0.5016610622406006
0.45,Astro-QA_Subjective,0.0,0.013986013986013986,0.4214478135108948
0.45,Astro-QA_Subjective,0.0,0.06060606060606061,0.5332372188568115
0.55,Astro-QA_Subjective,0.0,0.03333333333333333,0.48570042848587036
0.95,Astro-QA_Subjective,0.0,0.0,0.43830806016921997
0.85,Astro-QA_Subjective,0.0,0.03225806451612903,0.4623296558856964
0.7,Astro-QA_Subjective,0.0,0.03225806451612903,0.3806389272212982
0.9,Astro-QA_Subjective,0.0,0.0,0.33104515075683594
0.75,Astro-QA_Subjective,0.0,0.03076923076923077,0.369378000497818
0.05,Astro-QA_Subjective,0.0,0.08695652173913045,0.5085020661354065
0.55,Astro-QA_Subjective,0.0,0.0689655172413793,0.4660145938396454
0.95,Astro-QA_Subjective,0.0,0.01785714285714286,0.40436074137687683
0.9,Astro-QA_Subjective,0.0,0.02666666666666666,0.3377501666545868
0.6,Astro-QA_Subjective,0.0,0.163265306122449,0.5244941115379333
0.6,Astro-QA_Subjective,0.0,0.0,0.4895966947078705
0.95,Astro-QA_Subjective,0.0,0.013245033112582783,0.39896637201309204
0.55,Astro-QA_Subjective,0.0,0.0,0.46368181705474854
0.95,Astro-QA_Subjective,0.0,0.0,0.32012543082237244
0.7,Astro-QA_Subjective,0.0,0.07017543859649122,0.5152109861373901
0.9,Astro-QA_Subjective,0.0,0.04347826086956522,0.4402572512626648
0.9,Astro-QA_Subjective,0.0,0.0075187969924812035,0.22938238084316254
0.95,Astro-QA_Subjective,0.0,0.0,0.48587852716445923
0.95,Astro-QA_Subjective,0.0,0.0,0.3571600615978241
0.6,Astro-QA_Subjective,0.0,0.09523809523809523,0.4824371039867401
0.85,Astro-QA_Subjective,0.0,0.04123711340206186,0.4061436653137207
0.3,Astro-QA_Subjective,0.0,0.0,0.3297275900840759
0.8,Astro-QA_Subjective,0.0,0.2222222222222222,0.6024238467216492
0.05,Astro-QA_Subjective,0.0,0.06060606060606061,0.5409975647926331
0.95,Astro-QA_Subjective,0.0,0.023668639053254437,0.49411410093307495
0.6,Astro-QA_Subjective,0.0,0.0273972602739726,0.4192254841327667
0.95,Astro-QA_Subjective,0.0,0.028985507246376812,0.3145214915275574
0.95,Astro-QA_Subjective,0.0,0.125,0.642099142074585
0.55,Astro-QA_Subjective,0.0,0.0625,0.5857657194137573
0.95,Astro-QA_Subjective,0.0,0.0,0.4054037928581238
0.55,Astro-QA_Subjective,0.0,0.029411764705882356,0.4569159746170044
0.02,Astro-QA_Subjective,0.0,0.025559105431309903,0.36996376514434814
0.95,Astro-QA_Subjective,0.0,0.0,0.41770753264427185
0.9,Astro-QA_Subjective,0.0,0.0,0.38112637400627136
0.95,Astro-QA_Subjective,0.0,0.022222222222222223,0.3614479899406433
0.98,Astro-QA_Subjective,0.0,0.25000000000000006,0.6098657846450806
0.55,Astro-QA_Subjective,0.0,0.0,0.35410669445991516
0.7,Astro-QA_Subjective,0.0,0.03571428571428571,0.4673151969909668
0.95,Astro-QA_Subjective,0.0,0.030303030303030307,0.41478264331817627
0.85,Astro-QA_Subjective,0.0,0.0,0.43033868074417114
0.5,Astro-QA_Subjective,0.0,0.06557377049180328,0.5036523342132568
0.98,Astro-QA_Subjective,0.0,0.033898305084745756,0.4763578474521637
0.9,Astro-QA_Subjective,0.0,0.020618556701030927,0.4578220546245575
1.0,Astro-QA_Subjective,0.0,0.030303030303030307,0.36556321382522583
0.95,Astro-QA_Subjective,0.0,0.0,0.3051850199699402
0.95,Astro-QA_Subjective,0.0,0.041666666666666664,0.4244499206542969
0.85,Astro-QA_Subjective,0.0,0.022727272727272724,0.4395427107810974
0.92,Astro-QA_Subjective,0.0,0.010582010582010581,0.34087830781936646
0.7,Astro-QA_Subjective,0.0,0.07017543859649122,0.48476338386535645
0.85,Astro-QA_Subjective,0.0,0.0,0.4898160696029663
0.96,Astro-QA_Subjective,0.0,0.21052631578947367,0.6113948225975037
0.85,Astro-QA_Subjective,0.0,0.01941747572815534,0.3377624452114105
0.85,Astro-QA_Subjective,0.0,0.031746031746031744,0.3354964256286621
0.45,Astro-QA_Subjective,0.0,0.0,0.323188453912735
0.8,Astro-QA_Subjective,0.0,0.058823529411764705,0.5322400331497192
