confidence,source,em,f1,bert
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.8,Astro-QA_Judgement,0.0,0.0,0.7598846554756165
0.95,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.7,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.2,Astro-QA_Judgement,0.0,0.0,0.4469900131225586
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.99,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.992,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.4,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.85,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.9,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.85,Astro-QA_Judgement,0.0,0.0,0.2428991198539734
0.3,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.6,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.75,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,0.0,0.0,0.24860548973083496
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.05,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.75,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.3,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.75,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.7,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.7,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.525,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.7,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.7,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.3,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.7,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.7,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.85,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.85,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.6,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.7,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,0.0,0.0,0.3617149889469147
0.7,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.85,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.6,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.4,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,0.0,0.0,0.4469900131225586
0.7,Astro-QA_Judgement,0.0,0.0,0.7598846554756165
0.85,Astro-QA_Judgement,0.0,0.0,0.4469900131225586
0.8,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.8,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.7,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.85,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.9,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.85,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,0.0,0.015625,0.2371448427438736
0.65,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.95,Astro-QA_Judgement,0.0,0.0,0.4469900131225586
0.6,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.9,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.4,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.7,Astro-QA_Judgement,0.0,0.0,0.4259038269519806
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.85,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.65,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.9,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.7,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.7,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.999,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.3,Astro-QA_Judgement,0.0,0.0,0.7598844766616821
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,0.0,0.0,0.29046204686164856
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.9,Astro-QA_Judgement,0.0,0.0,0.7059104442596436
0.8,Astro-QA_Judgement,0.0,0.0,0.32403796911239624
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.6,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.0,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.98,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.85,Astro-QA_Judgement,0.0,0.0,0.2989770174026489
0.7,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.33,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.2,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.85,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.95,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.7,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.6,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.2,Astro-QA_Judgement,0.0,0.0,0.7598846554756165
0.9,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,0.0,0.0,0.6102601885795593
0.75,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.3,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.7,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.99,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.7,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.95,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.6,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.35,Astro-QA_Judgement,0.0,0.0,0.7598846554756165
0.3,Astro-QA_Judgement,1.0,1.0,0.9506590962409973
0.95,Astro-QA_Judgement,1.0,1.0,0.8906388878822327
0.8,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.8,Astro-QA_Judgement,1.0,1.0,0.8906390070915222
0.7,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.6,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.6,GlobalMedQA_EN,0.0,0.0,0.8042144775390625
0.95,GlobalMedQA_EN,0.0,0.5,0.9435129165649414
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.9140430092811584
0.9,GlobalMedQA_EN,0.0,0.5,0.905620813369751
0.8,GlobalMedQA_EN,0.0,0.5,0.8659628629684448
0.8,GlobalMedQA_EN,0.0,0.0,0.8196724057197571
1.0,GlobalMedQA_EN,0.0,0.0,0.3919681906700134
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.0,0.6175330877304077
0.95,GlobalMedQA_EN,0.0,0.8571428571428571,0.8668215870857239
0.9,GlobalMedQA_EN,0.0,0.9090909090909091,0.9057943224906921
0.9,GlobalMedQA_EN,0.0,0.888888888888889,0.8604421615600586
0.8,GlobalMedQA_EN,0.0,0.5,0.813410222530365
0.8,GlobalMedQA_EN,0.0,0.8571428571428571,0.7670036554336548
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.5882352941176471,0.8218899965286255
0.9,GlobalMedQA_EN,0.0,0.6666666666666666,0.9829587936401367
0.85,GlobalMedQA_EN,0.0,0.8571428571428571,0.8813361525535583
0.8,GlobalMedQA_EN,0.0,0.0,0.626902163028717
1.0,GlobalMedQA_EN,0.0,0.5,0.9431544542312622
0.8,GlobalMedQA_EN,0.0,0.8000000000000002,0.9831190705299377
0.7,GlobalMedQA_EN,0.0,0.0,0.5843377113342285
0.9,GlobalMedQA_EN,0.0,0.75,0.8939672708511353
0.7,GlobalMedQA_EN,0.0,0.8333333333333334,0.9472101330757141
0.9,GlobalMedQA_EN,0.0,0.5,0.9011085033416748
0.9,GlobalMedQA_EN,0.0,0.3333333333333333,0.7900686264038086
0.7,GlobalMedQA_EN,0.0,0.6666666666666666,0.9655798673629761
0.5,GlobalMedQA_EN,0.0,0.8571428571428571,0.8938930034637451
0.75,GlobalMedQA_EN,0.0,0.28571428571428575,0.7469358444213867
0.8,GlobalMedQA_EN,1.0,0.75,1.0
0.7,GlobalMedQA_EN,0.0,0.4,0.7855501174926758
0.95,GlobalMedQA_EN,0.0,0.8571428571428571,0.8062792420387268
0.9,GlobalMedQA_EN,0.0,0.6666666666666666,0.9272104501724243
0.8,GlobalMedQA_EN,0.0,0.5714285714285715,0.8555298447608948
0.8,GlobalMedQA_EN,0.0,0.8,0.874824583530426
0.85,GlobalMedQA_EN,0.0,0.75,0.9668055772781372
0.8,GlobalMedQA_EN,0.0,0.5,0.9579389095306396
0.8,GlobalMedQA_EN,0.0,0.0,0.47201430797576904
0.8,GlobalMedQA_EN,0.0,0.3333333333333333,0.9402749538421631
0.9,GlobalMedQA_EN,0.0,0.5,0.5100682973861694
0.9,GlobalMedQA_EN,0.0,0.888888888888889,0.8690264225006104
0.975,GlobalMedQA_EN,0.0,0.8,0.8553770184516907
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.8,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.975,GlobalMedQA_EN,0.0,0.0,0.4897884726524353
0.9,GlobalMedQA_EN,0.0,0.0,0.664214015007019
0.85,GlobalMedQA_EN,0.0,0.7777777777777778,0.9579411745071411
0.9,GlobalMedQA_EN,0.0,0.923076923076923,0.9132067561149597
0.99,GlobalMedQA_EN,0.0,0.6666666666666666,0.9138798713684082
0.7,GlobalMedQA_EN,0.0,0.0,0.39493855834007263
0.9,GlobalMedQA_EN,0.0,0.6666666666666666,0.7095352411270142
0.8,GlobalMedQA_EN,0.0,0.3333333333333333,0.8602122068405151
0.9,GlobalMedQA_EN,0.0,0.8571428571428571,0.8764089941978455
0.6,GlobalMedQA_EN,0.0,0.28571428571428575,0.8046846985816956
0.8,GlobalMedQA_EN,0.0,0.0784313725490196,0.5391496419906616
0.9,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.8,0.7813814282417297
0.65,GlobalMedQA_EN,0.0,0.0,0.4966874420642853
0.6,GlobalMedQA_EN,0.0,0.0,0.6687342524528503
0.8,GlobalMedQA_EN,0.0,0.0,0.6792460680007935
0.9,GlobalMedQA_EN,0.0,0.6666666666666666,0.9414650797843933
0.7,GlobalMedQA_EN,0.0,0.4,0.7488316297531128
0.7,GlobalMedQA_EN,0.0,0.6666666666666666,0.9553611278533936
0.85,GlobalMedQA_EN,0.0,0.0,0.6265969276428223
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.8333333333333334,0.8806931376457214
0.9,GlobalMedQA_EN,0.0,0.5,0.9173849821090698
0.9,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.9,GlobalMedQA_EN,0.0,0.8,0.6383928656578064
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.0,0.3505711257457733
0.8,GlobalMedQA_EN,0.0,0.8571428571428571,0.8517240285873413
0.87,GlobalMedQA_EN,0.0,0.5,0.9393138885498047
0.8,GlobalMedQA_EN,0.0,0.0,0.6060134768486023
0.75,GlobalMedQA_EN,0.0,0.0,0.5527963638305664
0.9,GlobalMedQA_EN,0.0,0.5,0.9197251200675964
0.85,GlobalMedQA_EN,0.0,0.5,0.8546534180641174
0.9,GlobalMedQA_EN,0.0,0.0,0.5923739671707153
0.9,GlobalMedQA_EN,0.0,0.8000000000000002,0.9776893258094788
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.8571428571428571,0.9808534383773804
0.95,GlobalMedQA_EN,0.0,0.0,0.628670871257782
0.7,GlobalMedQA_EN,0.0,0.0,0.6692177653312683
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.888888888888889,0.8430745601654053
0.8,GlobalMedQA_EN,0.0,0.5,0.9654595255851746
0.8,GlobalMedQA_EN,0.0,0.28571428571428575,0.7454681992530823
0.9,GlobalMedQA_EN,0.0,0.5,0.9248456954956055
0.8,GlobalMedQA_EN,0.0,0.888888888888889,0.9037984609603882
0.9976,GlobalMedQA_EN,0.0,0.0,0.4379710853099823
0.85,GlobalMedQA_EN,0.0,0.0,0.6241189241409302
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.5,0.8931227326393127
0.65,GlobalMedQA_EN,0.0,0.4,0.7325037717819214
0.85,GlobalMedQA_EN,0.0,0.5,0.9332852959632874
0.9,GlobalMedQA_EN,0.0,0.8,0.7772583365440369
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.6,GlobalMedQA_EN,0.0,0.0,0.5397523641586304
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.7128481864929199
0.7,GlobalMedQA_EN,0.0,0.0,0.4639371931552887
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.0,0.44574448466300964
0.6,GlobalMedQA_EN,0.0,0.6666666666666666,0.9460029602050781
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.30769230769230765,0.6874576807022095
0.7,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.8571428571428571,0.8682391047477722
0.7,GlobalMedQA_EN,0.0,0.3333333333333333,0.557884931564331
0.7,GlobalMedQA_EN,0.0,0.0,0.4830223023891449
0.7,GlobalMedQA_EN,0.0,0.11764705882352941,0.5547512769699097
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.9357283115386963
0.85,GlobalMedQA_EN,0.0,0.4,0.6620922088623047
0.8,GlobalMedQA_EN,0.0,0.5,0.8611640930175781
0.9,GlobalMedQA_EN,0.0,0.6666666666666666,0.8410865664482117
0.9,GlobalMedQA_EN,0.0,0.0,0.5639957189559937
0.8,GlobalMedQA_EN,0.0,0.8,0.8775742053985596
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.93,GlobalMedQA_EN,0.0,0.8,0.8678925633430481
0.8,GlobalMedQA_EN,0.0,0.0,0.7068573236465454
0.7,GlobalMedQA_EN,0.0,0.0,0.5063586831092834
0.85,GlobalMedQA_EN,0.0,0.8000000000000002,0.9569602608680725
0.6,GlobalMedQA_EN,0.0,0.22222222222222224,0.8007994294166565
0.9,GlobalMedQA_EN,0.0,0.8,0.8191941380500793
0.9,GlobalMedQA_EN,0.0,0.888888888888889,0.8589613437652588
0.9,GlobalMedQA_EN,0.0,0.75,0.9567313194274902
0.2,GlobalMedQA_EN,0.0,0.0,0.881037712097168
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.859340488910675
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.7832314968109131
0.8,GlobalMedQA_EN,0.0,0.9090909090909091,0.9278298020362854
0.6,GlobalMedQA_EN,0.0,0.0,0.49263888597488403
0.7,GlobalMedQA_EN,0.0,0.8571428571428571,0.875664234161377
0.8,GlobalMedQA_EN,0.0,0.8000000000000002,0.9488599896430969
0.8,GlobalMedQA_EN,0.0,0.15384615384615383,0.6143808364868164
0.95,GlobalMedQA_EN,0.0,0.5,0.9175087213516235
0.7,GlobalMedQA_EN,0.0,0.5,0.9492772817611694
0.8,GlobalMedQA_EN,0.0,0.25,0.8590847849845886
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.0,0.6128999590873718
0.6,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.5,0.8319132924079895
0.7,GlobalMedQA_EN,0.0,0.6666666666666666,0.9162808656692505
0.7,GlobalMedQA_EN,0.0,0.0,0.37522053718566895
0.9,GlobalMedQA_EN,0.0,0.4444444444444444,0.7340741753578186
0.8,GlobalMedQA_EN,0.0,0.0,0.6263411641120911
0.8,GlobalMedQA_EN,0.0,0.5,0.8421444296836853
0.8,GlobalMedQA_EN,0.0,0.5,0.8890283107757568
0.85,GlobalMedQA_EN,0.0,0.8,0.8539360165596008
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.9260352849960327
0.9,GlobalMedQA_EN,0.0,0.5,0.9815837740898132
0.7,GlobalMedQA_EN,0.0,0.0,0.4906318485736847
0.7,GlobalMedQA_EN,0.0,0.5,0.90964275598526
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.70623779296875
0.9,GlobalMedQA_EN,0.0,0.3333333333333333,0.8437306880950928
0.85,GlobalMedQA_EN,0.0,0.0,0.5790103673934937
0.7,GlobalMedQA_EN,0.0,0.4444444444444444,0.7118359208106995
0.8,GlobalMedQA_EN,0.0,0.5,0.5582472085952759
0.7,GlobalMedQA_EN,0.0,0.6666666666666666,0.9166958332061768
0.8,GlobalMedQA_EN,0.0,0.0,0.6202096939086914
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.28571428571428575,0.5260092616081238
0.9,GlobalMedQA_EN,0.0,0.0,0.5517635345458984
0.9,GlobalMedQA_EN,0.0,0.25,0.6953749060630798
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.7824922204017639
0.85,GlobalMedQA_EN,0.0,0.8,0.8513712286949158
0.7,GlobalMedQA_EN,0.0,0.8,0.8586236238479614
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.9776335954666138
0.8,TORQUE,0.0,0.0,0.610876202583313
0.7,TORQUE,0.0,0.0,0.4805937111377716
0.7,TORQUE,1.0,1.0,0.9999996423721313
0.8,TORQUE,0.0,0.28571428571428575,0.2660874128341675
0.8,TORQUE,1.0,1.0,0.9382820129394531
0.7,TORQUE,0.0,0.0,0.41108110547065735
0.6,TORQUE,0.0,0.0,0.4555751085281372
0.85,TORQUE,0.0,0.0,0.39028432965278625
0.7,TORQUE,0.0,0.0,0.6262490749359131
0.7,TORQUE,0.0,0.4,0.6220961809158325
0.4,TORQUE,0.0,0.0,0.469612181186676
0.8,TORQUE,1.0,1.0,1.0000001192092896
0.6,TORQUE,0.0,0.0,0.4096522927284241
0.8,TORQUE,0.0,0.5,0.7335946559906006
0.95,TORQUE,0.0,0.0,0.7070025205612183
0.7,TORQUE,0.0,0.4615384615384615,0.7726256847381592
0.5,TORQUE,0.0,0.4,0.6449299454689026
0.6,TORQUE,0.0,0.0,0.41610366106033325
0.85,TORQUE,0.0,0.22222222222222224,0.6541440486907959
0.6,TORQUE,0.0,0.6666666666666666,0.8444339036941528
0.9,TORQUE,0.0,0.16666666666666666,0.7238113880157471
0.3,TORQUE,0.0,0.0,0.5863245129585266
0.6,TORQUE,0.0,0.0,0.7125060558319092
0.8,TORQUE,0.0,0.0,0.3387669026851654
0.6,TORQUE,0.0,0.0,0.5026065707206726
0.8,TORQUE,0.0,0.0,0.3310283124446869
0.9,TORQUE,0.0,0.2222222222222222,0.711405873298645
0.8,TORQUE,0.0,0.0,0.5583050847053528
0.8,TORQUE,0.0,0.0,0.39661622047424316
0.7,TORQUE,0.0,0.6666666666666666,0.619245707988739
0.7,TORQUE,0.0,0.0,0.5269849300384521
0.8,TORQUE,0.0,0.0,0.3583417236804962
0.8,TORQUE,0.0,0.0,0.5990352630615234
0.7,TORQUE,0.0,0.0,0.33593472838401794
0.8,TORQUE,0.0,0.6666666666666666,0.5919246077537537
0.7,TORQUE,0.0,0.0,0.3828882575035095
0.5,TORQUE,0.0,0.0,0.2944711744785309
0.9,TORQUE,0.0,0.25,0.6910822987556458
0.75,TORQUE,0.0,0.4,0.6541545391082764
