confidence,source,em,f1,bert
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.9,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.9,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.9,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.8,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.8,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.9,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.95,Astro-QA_Judgement,1.0,1.0,1.0000001192092896
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.8,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.9,Astro-QA_Judgement,1.0,1.0,1.0
0.9,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7598841190338135
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.2,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.8,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.9,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,0.0,0.0,0.7598841190338135
0.9,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105038642883
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,1.0
0.9,Astro-QA_Judgement,1.0,1.0,1.0
0.9,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.95,Astro-QA_Judgement,1.0,1.0,0.8906391263008118
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592154502869
0.8,Astro-QA_Judgement,0.0,0.0,0.7932291626930237
0.8,Astro-QA_Judgement,1.0,1.0,1.0
0.95,Astro-QA_Judgement,0.0,0.0,0.7059105038642883
0.8,Astro-QA_Judgement,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.670842170715332
0.95,GlobalMedQA_EN,0.0,0.0,0.86063152551651
0.95,GlobalMedQA_EN,0.0,0.0,0.5575200319290161
0.95,GlobalMedQA_EN,0.0,0.25,0.7916792631149292
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5937831401824951
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.25,0.8174079060554504
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6740918159484863
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7065932750701904
0.95,GlobalMedQA_EN,0.0,0.10526315789473684,0.47726598381996155
0.95,GlobalMedQA_EN,0.0,0.0,0.6783450841903687
0.9,GlobalMedQA_EN,0.0,0.0,0.5958476066589355
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.820999801158905
0.8,GlobalMedQA_EN,0.0,0.0,0.49310755729675293
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.3954707682132721
0.95,GlobalMedQA_EN,0.0,0.0,0.4569799304008484
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.804151713848114
0.95,GlobalMedQA_EN,0.0,0.0,0.6724557876586914
0.95,GlobalMedQA_EN,0.0,0.5555555555555556,0.7985079288482666
0.95,GlobalMedQA_EN,0.0,0.14285714285714288,0.6284616589546204
0.95,GlobalMedQA_EN,0.0,0.0,0.7838820219039917
0.95,GlobalMedQA_EN,0.0,0.0,0.6931585669517517
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.4000000000000001,0.7439717650413513
0.95,GlobalMedQA_EN,0.0,0.0,0.4090869128704071
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6655829548835754
0.95,GlobalMedQA_EN,0.0,0.14285714285714285,0.4207324981689453
0.95,GlobalMedQA_EN,0.0,0.0,0.5926190614700317
0.95,GlobalMedQA_EN,0.0,0.0,0.6293593049049377
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7992252707481384
0.95,GlobalMedQA_EN,0.0,0.0,0.7430189847946167
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7664568424224854
0.95,GlobalMedQA_EN,1.0,0.75,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.6712273955345154
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998211860657
0.95,GlobalMedQA_EN,0.0,0.5,0.8097165822982788
0.95,GlobalMedQA_EN,0.0,0.0,0.6856401562690735
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.0,0.629144549369812
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.491617888212204
0.95,GlobalMedQA_EN,0.0,0.6,0.9179160594940186
0.95,GlobalMedQA_EN,0.0,0.0,0.6308856010437012
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.38095238095238093,0.7276012301445007
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5365839600563049
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5983495712280273
0.95,GlobalMedQA_EN,0.0,0.0,0.5424755811691284
0.95,GlobalMedQA_EN,0.0,0.0,0.8288645148277283
0.95,GlobalMedQA_EN,0.0,0.07407407407407407,0.5559911131858826
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.4866273105144501
0.95,GlobalMedQA_EN,0.0,0.0,0.528676450252533
0.95,GlobalMedQA_EN,0.0,0.1111111111111111,0.5718328952789307
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,0.8888888888888888,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.14285714285714288,0.6336780190467834
0.95,GlobalMedQA_EN,0.0,0.0,0.4448375701904297
0.9,GlobalMedQA_EN,0.0,0.07142857142857142,0.45319482684135437
0.95,GlobalMedQA_EN,0.0,0.0,0.6009125113487244
0.95,GlobalMedQA_EN,0.0,0.14285714285714288,0.5944614410400391
0.95,GlobalMedQA_EN,0.0,0.0,0.6660158038139343
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,0.0,0.0,0.7672520279884338
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.14285714285714285,0.5688024759292603
0.95,GlobalMedQA_EN,0.0,0.0,0.561671257019043
0.95,GlobalMedQA_EN,0.0,0.13333333333333336,0.5567743182182312
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.9,GlobalMedQA_EN,0.0,0.0,0.49557313323020935
0.95,GlobalMedQA_EN,0.0,0.3636363636363636,0.6761687397956848
0.95,GlobalMedQA_EN,0.0,0.0,0.6718164086341858
0.95,GlobalMedQA_EN,0.0,0.0,0.587896466255188
0.95,GlobalMedQA_EN,0.0,0.0,0.5887607932090759
0.95,GlobalMedQA_EN,0.0,0.0,0.7378640174865723
0.9,GlobalMedQA_EN,0.0,0.18181818181818182,0.5972805023193359
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8568158149719238
0.95,GlobalMedQA_EN,0.0,0.0,0.5728082656860352
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.44605955481529236
0.95,GlobalMedQA_EN,0.0,0.0,0.3832801282405853
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8268784284591675
0.95,GlobalMedQA_EN,0.0,0.0,0.4667379558086395
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7553426623344421
0.95,GlobalMedQA_EN,0.0,0.0,0.7250115275382996
0.95,GlobalMedQA_EN,0.0,0.0,0.6556983590126038
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6189655661582947
0.95,GlobalMedQA_EN,0.0,0.3076923076923077,0.6787657737731934
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.4843161404132843
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.07692307692307693,0.5863272547721863
0.95,GlobalMedQA_EN,0.0,0.4,0.5260137915611267
0.95,GlobalMedQA_EN,0.0,0.0,0.7397717833518982
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6438610553741455
0.95,GlobalMedQA_EN,0.0,0.0,0.4614980220794678
0.95,GlobalMedQA_EN,0.0,0.0,0.4173736274242401
0.95,GlobalMedQA_EN,0.0,0.0,0.8163154721260071
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.5,0.9654595255851746
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7454681992530823
0.95,GlobalMedQA_EN,0.0,0.13333333333333336,0.5663402676582336
0.95,GlobalMedQA_EN,0.0,0.5333333333333333,0.742219090461731
0.95,GlobalMedQA_EN,0.0,0.1818181818181818,0.4569890797138214
0.95,GlobalMedQA_EN,0.0,0.0,0.6644253134727478
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.16666666666666669,0.5220284461975098
0.9,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.0,0.5242288708686829
0.95,GlobalMedQA_EN,1.0,1.0,0.9999996423721313
0.95,GlobalMedQA_EN,0.0,0.0,0.41467785835266113
0.95,GlobalMedQA_EN,0.0,0.0,0.6548632383346558
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.5,0.920981228351593
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7711820006370544
0.95,GlobalMedQA_EN,0.0,0.2,0.6750144958496094
0.95,GlobalMedQA_EN,0.0,0.4,0.8648433685302734
0.95,GlobalMedQA_EN,0.0,0.25,0.7626546621322632
0.95,GlobalMedQA_EN,0.0,0.0,0.6656253337860107
0.95,GlobalMedQA_EN,0.0,0.0,0.4351825416088104
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6292417049407959
0.95,GlobalMedQA_EN,0.0,0.0,0.38143718242645264
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.811582088470459
0.95,GlobalMedQA_EN,0.0,0.0,0.6703006029129028
0.95,GlobalMedQA_EN,0.0,0.27272727272727276,0.5953760147094727
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.5474523305892944
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.13333333333333333,0.5378113985061646
0.95,GlobalMedQA_EN,0.0,0.0,0.40943771600723267
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8499727249145508
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.8040329217910767
0.85,GlobalMedQA_EN,0.0,0.1739130434782609,0.5771633982658386
0.95,GlobalMedQA_EN,0.0,0.0,0.5686518549919128
0.95,GlobalMedQA_EN,0.0,0.0,0.8042320013046265
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6580079197883606
0.95,GlobalMedQA_EN,0.0,0.16666666666666669,0.6188843250274658
0.95,GlobalMedQA_EN,0.0,0.0,0.46105366945266724
