confidence,source,em,f1,bert
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.9,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.2,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.9,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.7,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.8,Astro-QA_Judgement,1.0,1.0,0.9506592750549316
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,0.0,0.0,0.7059106230735779
0.95,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.9,Astro-QA_Judgement,1.0,1.0,0.8906389474868774
0.6,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.3,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.8,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.8,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.9,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.8,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.9,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.95,Astro-QA_Judgement,1.0,1.0,0.890639066696167
0.95,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.8,Astro-QA_Judgement,0.0,0.0,0.759884238243103
0.8,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.9,Astro-QA_Judgement,0.0,0.0,0.7059103846549988
0.8,Astro-QA_Judgement,1.0,1.0,0.9506591558456421
0.95,GlobalMedQA_EN,0.0,0.0,0.7539035677909851
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6543534398078918
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8229830265045166
0.95,GlobalMedQA_EN,0.0,0.5,0.9244239330291748
0.95,GlobalMedQA_EN,0.0,0.0,0.7023988366127014
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6271792054176331
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.8290210366249084
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6506366729736328
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7065932154655457
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.5600695610046387
0.95,GlobalMedQA_EN,0.0,0.0,0.5785338878631592
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5958476066589355
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7157039046287537
0.95,GlobalMedQA_EN,0.0,0.0,0.5539839267730713
0.95,GlobalMedQA_EN,0.0,0.0,0.6168334484100342
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.626008152961731
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7641989588737488
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5555555555555556,0.7923805713653564
0.95,GlobalMedQA_EN,0.0,0.0,0.6376972198486328
0.95,GlobalMedQA_EN,0.0,0.0,0.7187319993972778
0.95,GlobalMedQA_EN,0.0,0.0,0.6174755096435547
0.95,GlobalMedQA_EN,0.0,0.0,0.6931585669517517
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.4000000000000001,0.7156664729118347
0.95,GlobalMedQA_EN,0.0,0.0,0.5716552138328552
0.95,GlobalMedQA_EN,0.0,0.75,0.8905044198036194
0.95,GlobalMedQA_EN,0.0,0.0,0.3716961145401001
0.95,GlobalMedQA_EN,0.0,0.5,0.8000069856643677
0.85,GlobalMedQA_EN,0.0,0.0,0.7332146167755127
0.95,GlobalMedQA_EN,0.0,0.0,0.7156267166137695
0.95,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8090250492095947
0.95,GlobalMedQA_EN,0.0,0.0,0.7430190443992615
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7664568424224854
0.95,GlobalMedQA_EN,0.0,0.16666666666666666,0.6634004712104797
0.95,GlobalMedQA_EN,0.0,0.5,0.895702600479126
0.95,GlobalMedQA_EN,0.0,0.0,0.6712273955345154
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8560470938682556
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.8097171187400818
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9125188589096069
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.629144549369812
0.95,GlobalMedQA_EN,0.0,0.0,0.6904605031013489
0.95,GlobalMedQA_EN,0.0,0.0,0.6898601651191711
0.95,GlobalMedQA_EN,0.0,0.6,0.8970094919204712
0.95,GlobalMedQA_EN,0.0,0.0,0.563088059425354
0.95,GlobalMedQA_EN,0.0,0.75,0.9261606931686401
0.95,GlobalMedQA_EN,0.0,0.0,0.7908279299736023
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.6729077696800232
0.95,GlobalMedQA_EN,0.0,0.0,0.5365840196609497
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.8288645148277283
0.95,GlobalMedQA_EN,0.0,0.0,0.6766690015792847
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.0,0.6100834012031555
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.0,0.5298538208007812
0.95,GlobalMedQA_EN,0.0,0.5,0.8810244202613831
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.7777777777777778,0.9464264512062073
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.2,0.6796393990516663
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.9093318581581116
0.95,GlobalMedQA_EN,0.0,0.20000000000000004,0.7008350491523743
0.95,GlobalMedQA_EN,0.0,0.0,0.7568655014038086
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7252612709999084
0.95,GlobalMedQA_EN,0.0,0.5,0.8682823777198792
0.95,GlobalMedQA_EN,0.0,0.0,0.6895492672920227
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.561671257019043
0.95,GlobalMedQA_EN,0.0,0.0,0.7186446785926819
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7046505808830261
0.95,GlobalMedQA_EN,0.0,0.3636363636363636,0.6761687397956848
0.95,GlobalMedQA_EN,0.0,0.0,0.6187744736671448
0.95,GlobalMedQA_EN,0.0,0.0,0.7055099606513977
0.95,GlobalMedQA_EN,0.0,0.0,0.7264413833618164
0.95,GlobalMedQA_EN,0.0,0.0,0.7378640174865723
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8568158149719238
0.95,GlobalMedQA_EN,0.0,0.0,0.5450547337532043
0.95,GlobalMedQA_EN,0.0,0.8333333333333334,0.8777778744697571
0.95,GlobalMedQA_EN,0.0,0.5,0.8793050646781921
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5130864977836609
0.95,GlobalMedQA_EN,0.0,0.0,0.5587537884712219
0.95,GlobalMedQA_EN,0.0,0.5,0.858650803565979
0.95,GlobalMedQA_EN,0.0,0.0,0.7136116623878479
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8206009864807129
0.95,GlobalMedQA_EN,0.0,0.0,0.4487892687320709
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7553426623344421
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.8102174997329712
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8076590299606323
0.95,GlobalMedQA_EN,0.0,0.5,0.827589213848114
0.95,GlobalMedQA_EN,0.0,0.0,0.6189655661582947
0.95,GlobalMedQA_EN,0.0,0.6,0.8268588185310364
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6783450841903687
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8272328972816467
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8878771066665649
0.95,GlobalMedQA_EN,0.0,0.25,0.8216918110847473
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.821199893951416
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9090431928634644
0.95,GlobalMedQA_EN,0.0,0.0,0.6744474768638611
0.95,GlobalMedQA_EN,0.0,0.0,0.7413069605827332
0.95,GlobalMedQA_EN,0.0,0.0,0.8163155913352966
0.95,GlobalMedQA_EN,0.0,0.75,0.9286681413650513
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.75,0.9528768062591553
0.95,GlobalMedQA_EN,0.0,0.0,0.8475040197372437
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7454681992530823
0.95,GlobalMedQA_EN,0.0,0.5,0.8853493332862854
0.95,GlobalMedQA_EN,0.0,0.75,0.9584997892379761
0.95,GlobalMedQA_EN,1.0,1.0,1.0000003576278687
0.95,GlobalMedQA_EN,0.0,0.0,0.6644254922866821
0.95,GlobalMedQA_EN,0.0,0.0,0.41415855288505554
0.95,GlobalMedQA_EN,0.0,0.5,0.8532816767692566
0.95,GlobalMedQA_EN,0.0,0.08,0.6966547966003418
0.95,GlobalMedQA_EN,0.0,0.0,0.7199580073356628
0.95,GlobalMedQA_EN,1.0,1.0,0.9999996423721313
0.95,GlobalMedQA_EN,0.0,0.0,0.640242338180542
0.95,GlobalMedQA_EN,0.0,0.0,0.7969833016395569
0.95,GlobalMedQA_EN,0.0,0.0,0.706301748752594
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.6837090849876404
0.95,GlobalMedQA_EN,0.0,0.0,0.76866215467453
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.73537677526474
0.95,GlobalMedQA_EN,0.0,0.25,0.7626546621322632
0.95,GlobalMedQA_EN,0.0,0.0,0.6480709314346313
0.95,GlobalMedQA_EN,0.0,0.0,0.6132920980453491
0.95,GlobalMedQA_EN,0.0,0.0,0.5931940078735352
0.95,GlobalMedQA_EN,0.0,0.0,0.5790572762489319
0.95,GlobalMedQA_EN,0.0,0.0,0.6285178661346436
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.811582088470459
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8111608028411865
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9058593511581421
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.6759482622146606
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.8,GlobalMedQA_EN,0.0,0.6666666666666666,0.8728083968162537
0.95,GlobalMedQA_EN,0.0,0.0,0.5511297583580017
0.95,GlobalMedQA_EN,0.0,0.75,0.9677884578704834
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7165103554725647
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7242894172668457
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.9007532596588135
0.95,GlobalMedQA_EN,0.0,0.0,0.5686518549919128
