confidence,source,em,f1,bert
0.95,GlobalMedQA_EN,0.0,0.5,0.9019670486450195
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9390916228294373
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.5,0.9018063545227051
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.5955020189285278
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.7020748257637024
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8356624841690063
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8186960220336914
0.95,GlobalMedQA_EN,0.0,0.0,0.6626319289207458
0.95,GlobalMedQA_EN,0.0,0.5,0.7670109272003174
0.85,GlobalMedQA_EN,0.0,0.0,0.5958476066589355
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9059143662452698
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.6832146048545837
0.95,GlobalMedQA_EN,0.0,1.0,0.9478989243507385
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6761471033096313
0.95,GlobalMedQA_EN,0.0,0.0,0.67401123046875
0.9,GlobalMedQA_EN,0.0,0.3333333333333333,0.7406612038612366
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,0.0,0.5882352941176471,0.7842680811882019
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.942523181438446
0.95,GlobalMedQA_EN,0.0,0.0,0.6743341684341431
0.95,GlobalMedQA_EN,0.0,0.0,0.6931586265563965
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.5,0.7842468023300171
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.4000000000000001,0.7156663537025452
0.95,GlobalMedQA_EN,0.0,0.0,0.7066869735717773
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.87605881690979
0.85,GlobalMedQA_EN,0.0,0.0,0.6973263025283813
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7853646874427795
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9097583293914795
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.6488590836524963
0.95,GlobalMedQA_EN,1.0,0.75,1.0
0.95,GlobalMedQA_EN,0.0,0.5,0.8957025408744812
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8560470938682556
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8994185924530029
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.0,0.5517340302467346
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.6034027934074402
0.95,GlobalMedQA_EN,0.0,0.0,0.5975559949874878
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.75,0.9314209222793579
0.95,GlobalMedQA_EN,0.0,0.0,0.6135793924331665
0.95,GlobalMedQA_EN,0.0,0.0,0.5365840196609497
0.95,GlobalMedQA_EN,0.0,0.5,0.807528018951416
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.0,0.8288645148277283
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9038983583450317
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,0.0,0.8333333333333334,0.8311792612075806
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6642140746116638
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,0.8888888888888888,1.0
0.95,GlobalMedQA_EN,0.0,0.2,0.730254054069519
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8887531757354736
0.95,GlobalMedQA_EN,0.0,0.8333333333333334,0.9377177357673645
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.6,0.7914983630180359
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7252613306045532
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8501124978065491
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.46960970759391785
0.95,GlobalMedQA_EN,0.0,0.0,0.8278362154960632
0.85,GlobalMedQA_EN,0.0,0.0,0.7678492069244385
0.85,GlobalMedQA_EN,0.0,0.0,0.6448181867599487
0.95,GlobalMedQA_EN,0.0,0.3636363636363636,0.6317916512489319
0.95,GlobalMedQA_EN,0.0,0.0,0.6455952525138855
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.92714923620224
0.8,GlobalMedQA_EN,0.0,0.0,0.7720159292221069
0.95,GlobalMedQA_EN,0.0,0.0,0.7378640174865723
0.85,GlobalMedQA_EN,0.0,0.0,0.7108801603317261
0.9,GlobalMedQA_EN,0.0,0.0,0.63460773229599
0.95,GlobalMedQA_EN,0.0,0.5,0.8283762335777283
0.95,GlobalMedQA_EN,0.0,0.8333333333333334,0.8777778148651123
0.95,GlobalMedQA_EN,0.0,0.5,0.8793051242828369
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.0,0.5940169095993042
0.95,GlobalMedQA_EN,0.0,0.5,0.8586509227752686
0.95,GlobalMedQA_EN,0.0,0.0,0.7109366059303284
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6376107931137085
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.6700702905654907
0.95,GlobalMedQA_EN,0.0,0.5,0.8721559047698975
0.85,GlobalMedQA_EN,0.0,0.0,0.6929216980934143
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6783451437950134
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.25,0.8725391626358032
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8211996555328369
0.85,GlobalMedQA_EN,0.0,0.0,0.7341229319572449
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6421719193458557
0.95,GlobalMedQA_EN,0.0,0.0,0.721642017364502
0.95,GlobalMedQA_EN,0.0,0.0,0.866897702217102
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,0.0,0.75,0.9286681413650513
0.95,GlobalMedQA_EN,0.0,0.5,0.8666983842849731
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8610333204269409
0.85,GlobalMedQA_EN,0.0,0.0,0.7039918899536133
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.803610622882843
0.95,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.95,GlobalMedQA_EN,0.0,0.0,0.6644254326820374
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.5,0.853281557559967
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.9,GlobalMedQA_EN,1.0,1.0,0.9999996423721313
0.95,GlobalMedQA_EN,0.0,0.0,0.7075002789497375
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7697628140449524
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.0,0.686269998550415
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8111608028411865
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.8665799498558044
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.7073575258255005
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.0,0.7683297395706177
0.95,GlobalMedQA_EN,0.0,0.0,0.6242254972457886
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.3333333333333333,0.722594678401947
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.9007532596588135
0.85,GlobalMedQA_EN,0.0,0.5,0.6927636861801147
0.95,GlobalMedQA_EN,0.0,0.0,0.8042319416999817
